002070,남영비비안,"1,060","-65","-5.78","8,397,171,930","72,800,217,000",0
025860,남해화학,"7,900","-130","-1.62","2,023,853,580","392,462,859,700",0
005720,넥센,"3,985","20","0.50","188,955,565","213,372,748,345",0
002350,넥센타이어,"5,190","-30","-0.57","1,040,773,770","506,896,281,630",0
003580,넥스트사이언스,"5,150","-30","-0.58","1,266,862,360","164,866,651,300",0
251270,넷마블,"127,500","2,000","1.59","76,668,092,500","10,939,614,367,500",0
090350,노루페인트,"7,460","0","0.00","311,764,370","149,200,000,000",0
000320,노루홀딩스,"9,350","20","0.21","41,120,570","124,272,261,850",0
006280,녹십자,"235,500","-2,000","-0.84","71,950,356,500","2,752,179,699,000",0
005250,녹십자홀딩스,"27,050","100","0.37","5,297,193,550","1,272,113,080,500",0
004370,농심,"365,000","0","0.00","12,725,897,000","2,220,164,330,000",0
072710,농심홀딩스,"81,900","-400","-0.49","160,425,300","379,835,001,000",0
058730,다스코,"4,975","-25","-0.50","90,554,520","76,615,000,000",0
023590,다우기술,"21,250","500","2.41","4,833,650,450","953,415,611,250",0
019680,대교,"4,085","0","0.00","211,145,955","346,011,142,250",0
006370,대구백화점,"4,900","5","0.10","18,509,790","53,025,893,900",0
008060,대덕,"6,720","90","1.36","4,724,738,090","192,125,115,840",0
353200,대덕전자,"13,600","900","7.09","217,772,348,650","672,070,180,000",0
000490,대동공업,"6,790","-100","-1.45","937,419,510","161,114,545,900",0
008110,대동전자,"4,225","30","0.72","62,622,450","44,322,138,575",0
005750,대림B&Co,"5,190","-50","-0.95","180,112,740","86,528,925,600",0
001880,대림건설,"27,750","-2,500","-8.26","11,500,347,350","611,978,631,000",0
000210,대림산업,"83,700","-600","-0.71","19,782,531,000","2,912,760,000,000",0
004440,대림씨엔에스,"7,000","-40","-0.57","279,250,740","89,123,629,000",0
006570,대림통상,"4,425","120","2.79","1,081,340","67,370,625,000",0
001680,대상,"25,400","-250","-0.97","6,790,101,750","880,059,835,000",0
084690,대상홀딩스,"8,500","20","0.24","1,738,124,750","307,806,573,000",0
128820,대성산업,"3,200","-75","-2.29","398,144,295","144,753,529,600",0
117580,대성에너지,"4,905","0","0.00","105,088,705","134,887,500,000",0
016710,대성홀딩스,"14,000","200","1.45","914,597,550","225,252,426,000",0
003540,대신증권,"10,400","50","0.48","570,999,350","528,043,360,000",0
009190,대양금속,"4,650","40","0.87","16,192,118,900","137,481,616,350",0
014160,대영포장,"1,060","5","0.47","806,288,790","114,898,221,940",0
047040,대우건설,"3,755","250","7.13","21,423,585,905","1,560,663,005,690",0
009320,대우부품,"2,410","15","0.63","1,494,904,700","114,827,763,750",0
042660,대우조선해양,"23,550","-100","-0.42","5,342,666,600","2,524,695,459,600",0
003090,대웅,"26,000","-50","-0.19","12,911,808,150","1,511,691,480,000",0
069620,대웅제약,"109,500","0","0.00","10,661,413,500","1,268,729,962,500",0
000430,대원강업,"3,090","-20","-0.64","36,783,690","191,580,000,000",0
006340,대원전선,"1,010","-10","-0.98","471,010,610","68,788,242,710",0
003220,대원제약,"21,500","450","2.14","31,530,150,650","435,237,464,500",0
024890,대원화성,"1,760","-30","-1.68","355,980,560","72,598,507,520",0
002880,대유에이텍,"675","-2","-0.30","87,429,557","72,168,291,225",0
000300,대유플러스,"635","-3","-0.47","131,347,173","71,909,874,595",0
012800,대창,"1,235","30","2.49","6,715,277,200","112,558,516,265",0
015230,대창단조,"26,500","-250","-0.93","161,611,150","75,716,409,500",0
001070,대한방직,"33,150","-300","-0.90","260,825,050","175,695,000,000",0
006650,대한유화,"129,500","5,000","4.02","11,124,707,500","841,750,000,000",0
001440,대한전선,"931","-45","-4.61","9,524,250,969","797,376,371,379",0
084010,대한제강,"6,620","-40","-0.60","241,377,660","163,161,379,080",0
001790,대한제당,"19,700","-100","-0.51","366,448,250","176,702,262,600",0
001130,대한제분,"156,500","2,500","1.62","1,414,807,500","264,485,000,000",0
003490,대한항공,"17,900","300","1.70","98,467,824,850","1,697,718,948,600",0
005880,대한해운,"16,000","50","0.31","1,059,678,400","390,833,744,000",0
003830,대한화섬,"87,900","800","0.92","78,082,700","116,731,200,000",0
016090,대현,"1,750","-30","-1.69","268,779,530","77,494,042,500",0
069460,대호에이엘,"2,315","80","3.58","769,134,600","62,817,152,285",0
192080,더블유게임즈,"76,300","200","0.26","10,514,525,700","1,401,974,502,600",0
012510,더존비즈온,"105,000","0","0.00","4,799,543,000","3,115,633,500,000",0
004830,덕성,"4,500","-130","-2.81","1,921,070,240","70,560,000,000",0
024900,덕양산업,"1,545","-20","-1.28","995,332,075","50,312,894,100",0
145720,덴티움,"44,900","1,000","2.28","10,065,861,150","496,990,467,000",0
002150,도화엔지니어링,"7,940","-20","-0.25","672,974,300","267,736,800,000",0
001230,동국제강,"6,010","-40","-0.66","3,045,846,240","573,550,749,370",0
023450,동남합성,"32,250","-100","-0.31","62,091,300","116,422,500,000",0
004140,동방,"1,900","-15","-0.78","524,896,420","63,584,617,200",0
007590,동방아그로,"6,470","-60","-0.92","176,144,190","88,105,723,190",0
005960,동부건설,"11,900","0","0.00","1,014,261,650","260,338,977,500",0
026960,동서,"21,000","200","0.96","6,551,824,650","2,093,700,000,000",0
002210,동성제약,"12,900","-750","-5.49","18,270,603,250","336,312,649,200",0
102260,동성코퍼레이션,"3,905","10","0.26","107,544,855","171,792,711,860",0
005190,동성화학,"16,150","-150","-0.92","140,491,400","86,169,358,600",0
000640,동아쏘시오홀딩스,"103,000","0","0.00","2,250,617,000","632,244,591,000",0
170900,동아에스티,"96,700","0","0.00","4,672,407,400","816,522,035,600",0
028100,동아지질,"15,750","150","0.96","1,779,379,400","181,125,000,000",0
282690,동아타이어,"10,700","-100","-0.93","4,394,650","146,943,260,500",0
001520,동양,"1,195","-20","-1.65","1,250,782,675","285,227,455,285",0
084670,동양고속,"26,450","-50","-0.19","91,221,050","76,587,800,050",0
002900,동양물산,"1,070","-30","-2.73","2,193,690,620","134,824,932,700",0
082640,동양생명,"3,005","10","0.33","119,860,815","484,882,547,925",0
008970,동양철관,"1,050","5","0.48","1,270,938,310","124,829,554,500",0
092780,동양피스톤,"5,240","170","3.35","1,268,709,000","69,002,730,400",0
049770,동원F&B,"183,500","-4,500","-2.39","1,361,373,000","708,149,254,000",0
018500,동원금속,"688","-2","-0.29","156,506,373","32,167,393,904",0
006040,동원산업,"195,500","-1,000","-0.51","897,472,000","718,978,815,500",0
030720,동원수산,"9,160","-80","-0.87","373,897,560","42,628,853,800",0
014820,동원시스템즈,"21,200","-250","-1.17","411,053,000","543,112,433,200",0
163560,동일고무벨트,"8,100","-50","-0.61","420,968,660","110,565,000,000",0
004890,동일산업,"69,500","500","0.72","262,299,400","168,552,442,500",0
002690,동일제강,"1,895","0","0.00","53,358,405","28,425,000,000",0
000020,동화약품,"23,450","450","1.96","45,505,522,450","654,992,971,500",0
000150,두산,"42,350","-1,650","-3.75","6,683,569,200","699,784,412,250",0
241560,두산밥캣,"27,950","-200","-0.71","10,692,743,250","2,801,964,189,700",0
336370,두산솔루스,"38,150","1,750","4.81","67,550,860,100","1,166,999,267,700",0
042670,두산인프라코어,"7,380","-60","-0.81","83,249,070,060","1,545,001,848,720",0
034020,두산중공업,"9,950","1,240","14.24","68,699,254,490","2,518,750,741,100",0
336260,두산퓨얼셀,"46,000","800","1.77","93,871,482,050","2,552,711,396,000",0
016740,두올,"3,810","315","9.01","14,222,832,330","103,124,050,800",0
192650,드림텍,"11,600","400","3.57","77,470,086,750","720,070,092,800",0
024090,디씨엠,"11,050","50","0.45","48,782,300","129,285,000,000",0
003160,디아이,"4,115","-15","-0.36","628,814,935","129,609,270,275",0
092200,디아이씨,"1,590","0","0.00","291,812,220","61,832,824,710",0
013570,디와이,"4,145","125","3.11","864,509,345","109,094,878,785",0
210540,디와이파워,"11,800","-100","-0.84","3,990,054,450","130,292,154,400",0
007340,디티알오토모티브,"23,900","50","0.21","170,120,650","238,856,719,500",0
026890,디피씨,"17,600","850","5.07","111,345,883,900","733,535,880,000",0
115390,락앤락,"10,800","0","0.00","1,019,462,700","585,215,280,000",0
